driver_id,driver_name,age,Trips,orders_delivered,avg_missing_items,total_missing_items,total_delivered_items,total_items,missing_ratio,avg_order_amount,orders_with_missing,problem_order_ratio
WDID10910,Nicole Jenkins,51,61,6,0.0,0,64,64,0.0,257.18,0,0.0
WDID10911,Mitchell Osborne,51,65,6,0.0,0,63,63,0.0,246.40833333333333,0,0.0
WDID10912,Michael Coleman,33,74,6,0.0,0,64,64,0.0,295.83500000000004,0,0.0
WDID10913,Amanda Barnes,39,54,6,0.0,0,37,37,0.0,284.595,0,0.0
WDID10914,Brad Yang,53,75,6,0.0,0,57,57,0.0,338.315,0,0.0
WDID10915,Michael Rodriguez,53,49,6,0.0,0,87,87,0.0,321.1816666666667,0,0.0
WDID10916,Nicole Russell,33,40,6,0.0,0,66,66,0.0,309.97666666666663,0,0.0
WDID10917,Tiffany Myers,52,47,6,0.0,0,31,31,0.0,288.3816666666667,0,0.0
WDID10918,Matthew Benton,53,77,6,0.0,0,58,58,0.0,275.885,0,0.0
WDID10919,Kristin Thompson,45,48,6,0.0,0,55,55,0.0,260.12333333333333,0,0.0
WDID10920,Douglas Combs,29,69,6,0.0,0,95,95,0.0,237.79833333333337,0,0.0
WDID10921,Sandra Frazier,49,56,6,0.0,0,58,58,0.0,204.01,0,0.0
WDID10922,Ian Johnson,38,73,6,0.0,0,65,65,0.0,196.40833333333333,0,0.0
WDID10923,Wendy Morris,29,28,6,0.0,0,55,55,0.0,176.52666666666664,0,0.0
WDID10924,Tammy Hunt,61,59,6,0.0,0,46,46,0.0,304.3366666666667,0,0.0
WDID10925,Mr. Keith Chambers,32,11,6,0.0,0,44,44,0.0,293.63,0,0.0
WDID10926,Jason Cisneros,39,28,6,0.0,0,63,63,0.0,275.055,0,0.0
WDID10927,Nicole Dunn,32,15,6,0.0,0,41,41,0.0,259.9433333333333,0,0.0
WDID10928,April Harris,37,77,6,0.0,0,54,54,0.0,230.8166666666667,0,0.0
WDID10929,Holly Smith,52,59,6,0.0,0,74,74,0.0,205.27666666666664,0,0.0
WDID10930,James Kane,48,61,6,0.0,0,33,33,0.0,185.05999999999997,0,0.0
WDID10931,Franklin Wright,30,75,6,0.0,0,59,59,0.0,255.73999999999998,0,0.0
WDID10932,Juan Booker,60,73,6,0.0,0,80,80,0.0,230.56000000000003,0,0.0
WDID10933,Alexis Martin,52,47,6,0.0,0,73,73,0.0,289.555,0,0.0
WDID10934,William Tucker,65,62,6,0.0,0,69,69,0.0,271.33833333333337,0,0.0
WDID10935,Brian Park,60,32,6,0.0,0,72,72,0.0,255.11166666666665,0,0.0
WDID10936,Matthew Buck,65,36,6,0.0,0,57,57,0.0,320.7183333333333,0,0.0
WDID10937,Roy Frost,31,42,6,0.0,0,79,79,0.0,294.62833333333333,0,0.0
WDID10938,Felicia Jones,61,26,6,0.0,0,68,68,0.0,282.825,0,0.0
WDID10939,Ann Brown,50,34,6,0.0,0,50,50,0.0,260.965,0,0.0
WDID10940,Thomas Reynolds,31,72,6,0.0,0,61,61,0.0,314.47333333333336,0,0.0
WDID10941,Selena Gomez,29,59,6,0.0,0,58,58,0.0,298.0516666666667,0,0.0
WDID10942,Glenn Lawrence,30,40,6,0.0,0,56,56,0.0,364.5316666666667,0,0.0
WDID10943,Jordan Martin,44,55,6,0.0,0,84,84,0.0,338.15500000000003,0,0.0
WDID10944,Sheila Smith,44,32,6,0.0,0,49,49,0.0,322.8233333333333,0,0.0
WDID10945,Walter Hunt,64,66,6,0.0,0,69,69,0.0,298.0733333333333,0,0.0
WDID10946,Katie Chavez,29,64,6,0.0,0,58,58,0.0,282.71166666666664,0,0.0
WDID10947,Caitlin White,50,70,6,0.0,0,46,46,0.0,262.275,0,0.0
WDID10948,Jennifer Taylor,37,12,6,0.0,0,69,69,0.0,243.95833333333334,0,0.0
WDID10949,Adam Costa,30,40,6,0.0,0,48,48,0.0,231.36333333333334,0,0.0
WDID10950,Bethany Jones,56,26,6,0.0,0,61,61,0.0,284.3883333333333,0,0.0
WDID10951,Calvin Cohen,43,60,6,0.0,0,62,62,0.0,249.625,0,0.0
WDID10952,Charles Myers,64,22,6,0.0,0,42,42,0.0,226.42,0,0.0
WDID10953,Nicholas Bauer,40,53,6,0.0,0,57,57,0.0,180.60999999999999,0,0.0
WDID10954,Anthony Robinson,43,27,6,0.0,0,54,54,0.0,241.58333333333334,0,0.0
WDID10955,Kim Bishop,60,76,6,0.0,0,49,49,0.0,214.83333333333334,0,0.0
WDID10956,Gregory Green,43,11,6,0.0,0,57,57,0.0,337.18666666666667,0,0.0
WDID10957,Sarah Mcmillan,53,78,6,0.0,0,89,89,0.0,315.3466666666667,0,0.0
WDID10958,Mr. Benjamin Murphy,45,50,6,0.0,0,65,65,0.0,296.97333333333336,0,0.0
WDID10959,William Woodard,31,77,6,0.0,0,75,75,0.0,283.99499999999995,0,0.0
WDID10960,Deborah Davis,31,60,6,0.0,0,67,67,0.0,267.3516666666667,0,0.0
WDID10961,Amy Campbell,61,66,6,0.0,0,47,47,0.0,309.72166666666664,0,0.0
WDID10962,Claudia Sutton,55,74,6,0.0,0,55,55,0.0,282.6583333333333,0,0.0
WDID10963,Michael Martin,29,66,6,0.0,0,69,69,0.0,318.8266666666667,0,0.0
WDID10964,Martha Patel,57,63,6,0.0,0,52,52,0.0,310.99666666666667,0,0.0
WDID10965,Kim Farmer,35,70,6,0.0,0,52,52,0.0,291.66833333333335,0,0.0
WDID10966,Shannon Reyes,43,24,6,0.0,0,56,56,0.0,276.6233333333334,0,0.0
WDID10967,Cody Mitchell,39,62,6,0.0,0,68,68,0.0,255.03166666666667,0,0.0
WDID10968,Victor Olson,31,72,6,0.0,0,72,72,0.0,238.00333333333333,0,0.0
WDID10969,Annette Williams,62,15,6,0.0,0,43,43,0.0,301.31166666666667,0,0.0
WDID10970,Russell Byrd,54,47,6,0.0,0,47,47,0.0,290.45833333333337,0,0.0
WDID10971,Chris Schmitt,47,37,6,0.0,0,79,79,0.0,278.52500000000003,0,0.0
WDID10972,Kristen Hernandez,60,77,6,0.0,0,60,60,0.0,254.475,0,0.0
WDID10973,Kimberly Kennedy,64,18,6,0.0,0,75,75,0.0,238.6016666666667,0,0.0
WDID10974,Rebecca Smith,56,13,6,0.0,0,64,64,0.0,221.08166666666668,0,0.0
WDID10975,Angela Brown,38,20,6,0.0,0,62,62,0.0,208.97833333333335,0,0.0
WDID10976,Rachel Smith,41,61,6,0.0,0,59,59,0.0,275.92,0,0.0
WDID10977,Emily Smith,63,73,6,0.0,0,72,72,0.0,247.855,0,0.0
WDID10978,Adam Hansen,51,23,6,0.0,0,53,53,0.0,231.38166666666666,0,0.0
WDID10979,Ronald Gibson,48,23,6,0.0,0,46,46,0.0,207.78166666666667,0,0.0
WDID10980,Destiny Gonzalez,51,56,6,0.0,0,79,79,0.0,193.21,0,0.0
WDID10981,Taylor Pacheco,36,78,6,0.0,0,79,79,0.0,256.53333333333336,0,0.0
WDID10982,Stephanie Stephens DDS,58,73,6,0.0,0,71,71,0.0,240.14666666666662,0,0.0
WDID10983,Colleen Villarreal,45,77,6,0.0,0,72,72,0.0,202.71666666666667,0,0.0
WDID10984,Ashley Brown,53,33,6,0.0,0,31,31,0.0,196.035,0,0.0
WDID10985,Kimberly Ryan MD,49,26,6,0.0,0,78,78,0.0,188.34833333333333,0,0.0
WDID10986,Travis Taylor,32,75,6,0.0,0,52,52,0.0,257.26,0,0.0
WDID10987,Troy Munoz,35,24,6,0.0,0,61,61,0.0,247.245,0,0.0
WDID10988,John Robinson,53,45,6,0.0,0,44,44,0.0,225.87666666666667,0,0.0
WDID10989,Audrey Mcdowell,44,35,6,0.0,0,60,60,0.0,205.255,0,0.0
WDID10990,Amy Bennett,48,14,6,0.0,0,25,25,0.0,188.6933333333333,0,0.0
WDID10991,Leslie Smith,30,65,6,0.0,0,66,66,0.0,179.17999999999998,0,0.0
WDID10992,Richard Green,30,77,6,0.0,0,44,44,0.0,223.67833333333337,0,0.0
WDID10993,Olivia Andrews,37,39,6,0.0,0,55,55,0.0,287.0366666666667,0,0.0
WDID10994,Corey Coffey,42,55,6,0.0,0,74,74,0.0,329.445,0,0.0
WDID10995,David Nielsen,57,12,6,0.0,0,55,55,0.0,314.9683333333333,0,0.0
WDID10996,Jonathan Wheeler,58,24,6,0.0,0,82,82,0.0,306.46500000000003,0,0.0
WDID10997,Michael Ramsey,38,49,6,0.0,0,55,55,0.0,269.0883333333333,0,0.0
WDID10998,Darrell Chambers,29,47,6,0.0,0,74,74,0.0,254.4983333333333,0,0.0
WDID10999,David Miller,49,51,6,0.0,0,36,36,0.0,229.56000000000003,0,0.0
WDID11000,Shane Davis,35,55,6,0.0,0,90,90,0.0,269.13166666666666,0,0.0
WDID11001,Amanda Foster,34,56,6,0.0,0,79,79,0.0,308.4,0,0.0
WDID11002,Brenda Sanchez,33,49,6,0.0,0,75,75,0.0,349.35833333333335,0,0.0
WDID11003,Anita Smith,35,18,6,0.0,0,60,60,0.0,333.045,0,0.0
WDID11004,Anthony Garner,62,20,6,0.0,0,72,72,0.0,323.685,0,0.0
WDID11005,Joel Austin,40,27,6,0.0,0,56,56,0.0,304.1116666666667,0,0.0
WDID11006,Scott Wallace,35,55,6,0.0,0,38,38,0.0,351.70000000000005,0,0.0
WDID11007,Gary Mccullough,50,47,6,0.0,0,60,60,0.0,326.2966666666667,0,0.0
WDID11008,Carly Underwood,29,58,6,0.0,0,58,58,0.0,308.4533333333333,0,0.0
WDID11009,Deborah Juarez,52,32,6,0.0,0,53,53,0.0,291.6466666666667,0,0.0
WDID11010,Darlene Sanchez DVM,39,52,6,0.0,0,67,67,0.0,278.14666666666665,0,0.0
WDID11011,Sherry Gomez,44,32,6,0.0,0,81,81,0.0,250.65166666666664,0,0.0
WDID11012,Kimberly Rios,44,52,6,0.0,0,49,49,0.0,219.98,0,0.0
WDID11013,Gregory Miller,33,22,6,0.0,0,41,41,0.0,201.06499999999997,0,0.0
WDID11014,Jimmy Ray,61,43,6,0.0,0,59,59,0.0,184.79166666666666,0,0.0
WDID11015,William Taylor DDS,58,27,6,0.0,0,85,85,0.0,174.6766666666667,0,0.0
WDID11016,Sharon Miller,46,28,6,0.0,0,70,70,0.0,154.84,0,0.0
WDID11017,Debbie Lewis,29,70,6,0.0,0,62,62,0.0,221.80166666666665,0,0.0
WDID11018,Elaine Bowers,49,76,6,0.0,0,67,67,0.0,207.165,0,0.0
WDID11019,Andrew Moore,57,60,6,0.0,0,69,69,0.0,269.37666666666667,0,0.0
WDID11020,Timothy Ray,31,61,6,0.0,0,62,62,0.0,229.72666666666666,0,0.0
WDID11021,Caitlin Sanford,59,73,6,0.0,0,73,73,0.0,221.06166666666664,0,0.0
WDID11022,Christian Davis,52,11,6,0.0,0,69,69,0.0,209.70166666666668,0,0.0
WDID11023,Kristen Terrell,51,17,6,0.0,0,83,83,0.0,191.14833333333334,0,0.0
WDID11024,Austin King,34,70,6,0.0,0,60,60,0.0,171.82500000000002,0,0.0
WDID11025,Brett Ryan,57,43,6,0.0,0,60,60,0.0,155.20499999999998,0,0.0
WDID11026,Stephanie Allen,64,27,6,0.0,0,69,69,0.0,144.78833333333333,0,0.0
WDID11027,Kevin Ellis,49,21,6,0.0,0,79,79,0.0,282.40000000000003,0,0.0
WDID11028,Kimberly Holt,64,30,6,0.0,0,55,55,0.0,266.47666666666663,0,0.0
WDID11029,Emily Carter,59,17,6,0.0,0,68,68,0.0,255.93500000000003,0,0.0
WDID11030,Gabriel Odom,43,75,6,0.0,0,65,65,0.0,241.90666666666667,0,0.0
WDID11031,Paul Carrillo,30,63,6,0.0,0,75,75,0.0,228.36333333333334,0,0.0
WDID11032,Willie Hansen,44,30,6,0.0,0,83,83,0.0,218.44166666666663,0,0.0
WDID11033,Andrew Brown,29,67,6,0.0,0,57,57,0.0,195.8516666666667,0,0.0
WDID11034,Mark Soto,55,49,6,0.0,0,46,46,0.0,165.885,0,0.0
WDID11035,Courtney Miller,29,47,6,0.0,0,60,60,0.0,292.985,0,0.0
WDID11036,Jessica Trevino,51,74,6,0.0,0,74,74,0.0,287.46500000000003,0,0.0
WDID11037,Mary Bartlett,50,44,6,0.0,0,72,72,0.0,254.79,0,0.0
WDID11038,Joel Hurley,46,70,6,0.0,0,51,51,0.0,234.32333333333335,0,0.0
WDID11039,Janet Griffin,31,76,6,0.0,0,50,50,0.0,301.6433333333334,0,0.0
WDID11040,Taylor Taylor,57,33,6,0.0,0,80,80,0.0,294.36833333333334,0,0.0
WDID11041,Lawrence Robertson,45,59,6,0.0,0,38,38,0.0,275.2283333333333,0,0.0
WDID11042,Dr. Lindsay Davis,33,42,6,0.0,0,61,61,0.0,255.745,0,0.0
WDID11043,Timothy Taylor,54,56,6,0.0,0,63,63,0.0,226.87,0,0.0
WDID11044,Peter Vaughn,55,38,6,0.0,0,72,72,0.0,208.73,0,0.0
WDID11045,Sarah Keith,36,24,6,0.0,0,60,60,0.0,193.41666666666666,0,0.0
WDID11046,Kenneth Sharp,56,38,6,0.0,0,46,46,0.0,252.92333333333332,0,0.0
WDID11047,Nicole Tate,33,68,6,0.0,0,81,81,0.0,315.865,0,0.0
WDID11048,Crystal Rodriguez,49,44,6,0.0,0,55,55,0.0,302.82,0,0.0
WDID11049,Timothy Cook MD,44,65,6,0.0,0,55,55,0.0,289.41833333333335,0,0.0
WDID11050,Thomas Simmons,40,17,6,0.0,0,63,63,0.0,347.73,0,0.0
WDID11051,Denise Johnson,32,53,6,0.0,0,74,74,0.0,338.745,0,0.0
WDID11052,Jennifer Nelson,40,13,6,0.0,0,65,65,0.0,326.7433333333333,0,0.0
WDID11053,Cynthia Bowen,60,58,6,0.0,0,38,38,0.0,290.1633333333333,0,0.0
WDID11054,David Davis,60,40,6,0.0,0,41,41,0.0,279.41166666666663,0,0.0
WDID11055,Zachary Nguyen,52,77,6,0.0,0,50,50,0.0,265.90500000000003,0,0.0
WDID11056,Denise Valdez,59,42,6,0.0,0,32,32,0.0,245.0583333333333,0,0.0
WDID11057,Cassandra Welch,37,34,6,0.0,0,74,74,0.0,226.745,0,0.0
WDID11058,Lee Garza,56,38,6,0.0,0,46,46,0.0,280.4766666666667,0,0.0
WDID11059,Shawn Cook,57,67,6,0.0,0,34,34,0.0,254.465,0,0.0
WDID11060,Alyssa Pollard,54,25,6,0.0,0,65,65,0.0,232.64166666666665,0,0.0
WDID11061,Susan Murray,64,42,6,0.0,0,61,61,0.0,286.02333333333337,0,0.0
WDID11062,George Martinez,29,70,6,0.0,0,49,49,0.0,264.3616666666667,0,0.0
WDID11063,Kathryn Hall,56,49,6,0.0,0,55,55,0.0,252.32833333333335,0,0.0
WDID11064,Matthew Cole,41,71,6,0.0,0,39,39,0.0,230.31499999999997,0,0.0
WDID11065,Marisa Cherry,30,66,6,0.0,0,82,82,0.0,209.1,0,0.0
WDID11066,Daniel Terry,45,21,6,0.0,0,60,60,0.0,178.03833333333333,0,0.0
WDID11067,William Payne,65,65,6,0.0,0,66,66,0.0,170.33666666666667,0,0.0
WDID11068,Rick Bennett,51,72,6,0.0,0,80,80,0.0,233.90666666666667,0,0.0
WDID11069,Anthony King,37,38,6,0.0,0,58,58,0.0,289.7416666666667,0,0.0
WDID11070,April Jones,46,22,6,0.0,0,54,54,0.0,274.7816666666667,0,0.0
WDID11071,Kari Cox,55,27,6,0.0,0,30,30,0.0,329.72833333333335,0,0.0
WDID11072,Lee Larsen,39,78,6,0.0,0,36,36,0.0,320.8383333333333,0,0.0
WDID11073,Craig Brown,36,63,6,0.0,0,51,51,0.0,360.3633333333333,0,0.0
WDID11074,Abigail Murphy,64,78,6,0.0,0,46,46,0.0,344.2916666666667,0,0.0
WDID11075,Raymond Martin,52,69,6,0.0,0,70,70,0.0,329.7716666666667,0,0.0
WDID11076,Breanna Tucker,36,44,6,0.0,0,65,65,0.0,317.6933333333333,0,0.0
WDID11077,David Reyes,59,48,6,0.0,0,36,36,0.0,303.62499999999994,0,0.0
WDID11078,Kristen Campbell,55,53,6,0.0,0,62,62,0.0,284.6016666666667,0,0.0
WDID11079,Brandon Kline,52,71,6,0.0,0,47,47,0.0,344.49500000000006,0,0.0
WDID11080,Jordan Webb,47,65,6,0.0,0,75,75,0.0,327.90999999999997,0,0.0
WDID11081,James Reed,64,36,6,0.0,0,71,71,0.0,315.76500000000004,0,0.0
WDID11082,Bobby Murphy,35,78,6,0.0,0,80,80,0.0,284.175,0,0.0
WDID11083,Kenneth Lopez,64,40,6,0.0,0,57,57,0.0,263.9633333333333,0,0.0
WDID11084,Jennifer Olsen,61,21,6,0.0,0,69,69,0.0,245.24333333333337,0,0.0
WDID11085,Carmen Hamilton,61,39,6,0.0,0,36,36,0.0,220.26166666666666,0,0.0
WDID11086,Eric Smith,44,35,6,0.0,0,63,63,0.0,269.675,0,0.0
WDID11087,Juan Cox,38,13,6,0.0,0,77,77,0.0,258.36833333333334,0,0.0
WDID11088,Holly Yates,43,32,6,0.0,0,46,46,0.0,237.52833333333334,0,0.0
WDID11089,Zachary Rivera,58,41,6,0.0,0,60,60,0.0,224.32499999999996,0,0.0
WDID11090,Samantha Mcguire,40,24,6,0.0,0,52,52,0.0,291.145,0,0.0
WDID11091,Elizabeth Garcia,47,55,6,0.0,0,87,87,0.0,274.3483333333333,0,0.0
WDID11092,George Sims,31,66,6,0.0,0,69,69,0.0,269.07666666666665,0,0.0
WDID11093,Brian Turner,48,19,6,0.0,0,55,55,0.0,239.98166666666668,0,0.0
WDID11094,Jesse Fernandez,32,40,6,0.0,0,53,53,0.0,307.33333333333337,0,0.0
WDID11095,Monica Reynolds,36,16,6,0.0,0,50,50,0.0,350.5316666666667,0,0.0
WDID11096,Valerie Love,56,52,6,0.0,0,70,70,0.0,329.29333333333335,0,0.0
WDID11097,James Richardson,50,73,6,0.0,0,70,70,0.0,316.01666666666665,0,0.0
WDID11098,John Pope,32,31,6,0.0,0,94,94,0.0,298.79833333333335,0,0.0
WDID11099,Ashley Gutierrez,35,46,6,0.0,0,69,69,0.0,271.72833333333335,0,0.0
WDID11100,Brett Young,48,39,6,0.0,0,61,61,0.0,329.4683333333333,0,0.0
WDID11101,Angela Moreno,43,29,6,0.0,0,38,38,0.0,315.75166666666667,0,0.0
WDID11102,Jennifer Dean,37,37,6,0.0,0,41,41,0.0,283.5,0,0.0
WDID11103,Joseph Farmer,63,14,6,0.0,0,52,52,0.0,254.37833333333336,0,0.0
WDID11104,Dr. Adam Freeman,34,72,6,0.0,0,39,39,0.0,241.155,0,0.0
WDID11105,Catherine Hansen,31,76,6,0.0,0,49,49,0.0,226.02166666666665,0,0.0
WDID11106,Tyler Moyer,31,36,6,0.0,0,52,52,0.0,207.89666666666665,0,0.0
WDID11107,Michael Miller,32,58,6,0.0,0,77,77,0.0,196.0666666666667,0,0.0
WDID11108,Savannah Fowler,52,69,6,0.0,0,66,66,0.0,190.15833333333333,0,0.0
WDID11109,Harry Hamilton,38,14,6,0.0,0,61,61,0.0,243.44999999999996,0,0.0
WDID11110,Jackie Nelson,57,25,6,0.0,0,76,76,0.0,217.08333333333334,0,0.0
WDID11111,Nicole Lewis,41,74,6,0.0,0,50,50,0.0,193.12666666666667,0,0.0
WDID11112,Christopher Fisher,50,74,6,0.0,0,42,42,0.0,178.19499999999996,0,0.0
WDID11113,Dawn Torres,37,42,6,0.0,0,40,40,0.0,306.5733333333333,0,0.0
WDID11114,Shannon Leblanc,54,32,6,0.0,0,42,42,0.0,289.39666666666665,0,0.0
WDID11115,Jo Cook,36,57,6,0.0,0,52,52,0.0,254.95333333333335,0,0.0
WDID11116,Heather Rogers,30,11,6,0.0,0,70,70,0.0,314.33333333333337,0,0.0
WDID11117,Kellie Moore,42,23,6,0.0,0,58,58,0.0,286.8366666666667,0,0.0
WDID11118,Billy Moore,46,57,6,0.0,0,56,56,0.0,267.9883333333333,0,0.0
